qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
KID59396.1	110.17774146	3.3640527203	5	36379	0.643602656931	0.0179840730693	8.10081948849e-08	ATP-dependent DNA helicase	
KID59397.1	4561.60843157	2.1245457166	3	4	2.61006511013	0.368720029509	6.09326129556e-06	Arginine N-methyltransferase 2 protein	
KID59397.1	111.456885926	0.531952402733	1	1050	0.64711520202	0.0236459486045	4.74448578305e-06	Heterokaryon incompatibility protein	
KID59398.1	588.890836655	0.812604047157	1	159	0.835744793291	0.0192232648332	6.41337330573e-06	Heterokaryon incompatibility (Fragment)	
KID59399.1	402.013197986	36.7056237654	52	37687	0.874244656348	0.232904135112	9.27722220884e-06	ATP-dependent DNA helicase	
KID59400.1	119.334692291	9.72709118649	14	117760	0.653538556053	0.0298200540265	2.52513835088e-06	Reverse transcriptase	
KID59401.1	888.758374771	3.66177373483	5	759	0.950134135195	0.00873732424689	1.71771100467e-07	Endonuclease/reverse transcriptase	
KID59402.1	1508.69836993	0.81188796922	1	14	1.31725297245	0.233535080035	1.60298639235e-06	BTB/POZ fold protein (Fragment)	
KID59402.1	58.5992356159	1.78132504966	3	44625	0.734310184894	0.228057202016	8.6789664732e-06	BTB domain-containing protein	
KID59403.1	92.8399578809	11.9063411196	21	286896	0.648084407739	0.039525182414	3.89535298686e-06	Reverse transcriptase	
KID59404.1	135.690797329	2.36903833846	4	26199	0.646360681062	0.00393275712568	4.2678222055e-08	Ankyrin repeat-containing domain protein	
KID59406.1	1002.0394949	0.680804342115	1	2	0.999880389588	0.0171024495761	1.46676239932e-05	ATP-dependent exoDNAse (Exonuclease V) (Fragment)	
KID59406.1	761.362482416	6.22467583168	9	1448	0.905062524266	0.0198434083591	2.62434629923e-05	ATP-dependent DNA helicase PIF1	
KID59407.1	1861.16440288	2.050120923	3	105	1.33446576115	0.0	0.0	Glutathione-dependent formaldehyde-activating	
KID59408.1	163.067181846	6.34308037409	8	36380	0.66106303944	0.0110116327905	6.61349993151e-08	ATP-dependent DNA helicase	
KID59411.1	91.5577635014	15.442329735	27	384572	0.787635176481	0.303794855008	3.98963313698e-05	Serine/threonine protein kinase	
KID59412.1	2557.99874794	1.70229450886	2	37	1.71254090488	0.187436358699	6.77953170677e-06	GPI ethanolamine phosphate transferase (Fragment)	
KID59414.1	86.9248738419	15.3716232462	22	309738	0.99633951728	0.701074468439	4.97351001721e-06	Kinase domain-containing	
KID59414.1	278.886181083	0.713339647186	1	65	0.966533161733	0.49995461271	0.000137228183947	Serine/threonine-protein kinase Sgk1	
KID59415.1	114.72912933	25.0291482861	37	337441	0.681942968335	0.086888622859	1.73243747347e-05	Reverse transcriptase	
KID59416.1	4344.70067595	2.3635294099	3	19	2.33285587104	0.00938792490079	2.29028800841e-08	Telomere-associated recQ-like helicase	
KID59417.1	1.1484704075e-14	0.548406959967	1	13	0.766050896915	0.332171488323	4.05184523993e-07	Telomere-associated recq-like helicase	
KID59418.1	90.5373362653	2.31460048455	3	43376	0.630785167171	0.0086230797071	2.10171804063e-08	DEAD/DEAH box helicase	
KID59419.1	431.755331727	19.6583680092	31	19797	0.775292135518	0.0237545759961	3.87743828583e-06	Killer toxin alpha beta	
KID59422.1	755.233806467	30.2622745875	49	10324	1.05478159034	0.306861979917	0.00256091999597	Carbohydrate-binding WSC	
KID59423.1	210.353567389	9.96583102643	17	38814	0.835257321566	0.303989842874	6.3894331691e-05	LysM domain-containing protein (Fragment)	
KID59423.1	102.06488483	0.547655113616	1	498	0.723076495295	0.174057540658	2.24071903256e-06	Peptidoglycan-binding lysin domain protein	
KID59424.1	320.827545257	1.58933135552	2	1448	0.72539321169	0.013324745588	3.92126451788e-06	ATP-dependent DNA helicase PIF1	
KID59425.1	220.689247123	9.8328479863	17	36379	0.708307814146	0.056664339589	7.65723512147e-07	ATP-dependent DNA helicase	
KID59427.1	603.421665539	34.6923456372	60	19816	0.860458827754	0.0548849008688	5.82038851607e-05	Endo-N-acetyl-beta-D-glucosaminidase	
KID59448.1	4920.40281671	1.70224702678	2	7	2.56503424833	0.0129681529623	2.87057188571e-08	Oviduct-specific glycoprotein (Fragment)	
KID59449.1	1395.13837997	2.95445521759	4	241	1.14923174813	0.0022195925316	6.0522245398e-07	Oxoglutarate/iron-dependent oxygenase	
KID59450.1	1.57005506847e-10	0.804910469845	1	1520	0.76663168463	0.333267311044	4.88809687295e-07	MFS multidrug transporter	
KID59452.1	134.469348684	9.21908491068	13	76484	0.785772618473	0.267895288767	1.87976228342e-05	FAD-dependent pyridine nucleotide-disulfide oxidoreductase	
KID59452.1	166.31422623	1.27900831032	2	963	0.688273323386	0.059901193907	6.14357262622e-09	NAD(P)-binding domain	
KID59453.1	285.478896321	44.2855646691	74	108835	0.728544836575	0.0459492821842	7.92446747591e-06	Fungal transcriptional regulatory protein, N-terminal	
KID59454.1	871.350283501	43.0749361082	60	9561	0.952505904954	0.026350526582	6.2326829994e-07	Alpha subunit of methylmalonyl-CoA decarboxylase	
KID59455.1	663.999767883	30.0064378294	44	12048	0.884051620661	0.0536821833596	7.81633963477e-06	Carboxylase pyruvate acetyl-CoA propionyl-CoA	
KID59457.1	2584.54454863	5.15481825022	9	15	1.65457003326	0.0577108602698	0.00827289330157	Lipoteichoic acid synthase-like YvgJ	
KID59457.1	380.15980814	47.313653902	80	58372	0.851755781336	0.20696107893	0.000124312368272	Sulfatase domain-containing	
KID59457.1	227.910570412	0.574991347726	1	24	0.745243226497	0.120903762839	2.01377216128e-07	Alkaline-phosphatase-like, core domain protein	
KID59457.1	346.892248667	0.564912492826	1	2	0.73208664381	0.00628253624341	6.71890924195e-09	A-L-arabinofuranosidase I (Abf1)	
KID59457.1	33.2740140132	0.565944338932	1	1089	0.603885098736	0.00108583560242	1.30658275967e-08	Alkaline phosphatase-like protein	
KID59458.1	94.3033663381	24.7798661944	40	530723	0.640852791424	0.0247693713582	0.0001839034528	Dehydrogenase with different specificitie	
KID59459.1	3484.68948859	16.9825913856	28	97	1.98387579544	0.0	0.0	DUF791-domain-containing protein (Fragment)	
KID59459.1	986.794177448	5.34901752469	9	120	1.06237046835	0.146514688903	6.12650559632e-07	Molybdate-anion transporter	
KID59459.1	360.348752385	22.8007143307	36	16344	0.818367394116	0.158919878379	1.78810575472e-05	Major facilitator superfamily domain containing protein 5	
KID59459.1	76.3606484567	0.568125783027	1	226	0.622721788105	0.00410852164058	6.12654708978e-07	Brefeldin A resistance protein	
KID59459.1	5.19771947465	1.95084993801	3	472834	0.604104294264	0.0226890655565	8.64780247882e-08	MFS transporter	
KID59460.1	347.89277136	6.33671429308	9	7501	0.795944389733	0.126011893659	4.88774672186e-05	FkbM family methyltransferase	
KID59461.1	1998.40945494	19.232623299	31	925	1.41464303109	0.0476958841889	2.1524778247e-05	Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	
KID59462.1	2614.27331806	8.36621171012	11	193	1.80885287665	0.326669114911	0.000445926023737	Galactosyl transferase GMA12/MNN10 family protein (Glycosyl transferase family 34)	
KID59465.1	396.769343017	42.548396667	62	47567	0.803450378546	0.103286996164	2.66685838715e-05	Extracellular phospholipase C	
KID59466.1	1185.13669343	33.0739801002	48	3128	1.19763728191	0.25204203149	1.63926436849e-05	Alanyl-transfer RNA synthetase	
KID59466.1	654.561887895	2.71302948659	4	69	0.873674958487	0.0412252531115	4.09590194848e-05	ThrRS/AlaRS common domain-containing protein	
KID59466.1	263.965790296	0.658565464179	1	25	0.695586316118	0.0	0.0	Alanyl-tRNA synthetase, putative	
KID59466.1	176.991779084	4.69241535717	7	2822	0.684589823105	0.0448913980197	3.35260627481e-05	Alanyl-tRNA editing protein AlaX-L	
KID59466.1	21.4209193445	1.99063206683	3	34265	0.605908459778	0.0138492293803	2.34277646813e-08	Alanine--tRNA ligase	
KID59467.1	2914.94242525	33.9072699134	52	734	1.82336068454	0.127066665819	0.00191907782266	Calcium-dependent phosphotriesterase	
KID59469.1	2031.01530311	33.0977353032	47	1377	1.42205875383	0.0370537523983	0.00070719093974	Cell cycle control protein cwf19	CWF19
KID59471.1	159.573208381	59.7528626584	91	429028	0.756448904749	0.193617749168	0.000110716872615	Alpha/beta-hydrolase	
KID59472.1	662.327983285	22.4039342413	34	4086	0.890770379448	0.0676195838241	4.033538489e-05	C-4 sterol methyl oxidase	
KID59472.1	436.697967907	28.9495302831	46	15690	0.823637763792	0.111241962418	1.6827380001e-05	Fatty acid hydroxylase	
KID59472.1	408.614831601	1.18428022463	2	30	0.754852390547	0.00265351194827	4.82871535718e-06	Methylsterol monooxygenase 1-1	
KID59473.1	5002.62835643	28.6443767491	44	211	2.60974277814	0.0352497272158	0.000454007330275	Mitochondrial outer membrane protein iml-2	
KID59474.1	5872.30712391	25.8794544073	37	130	2.95498475455	0.0303029937749	6.59143705569e-05	26S proteasome complex subunit sem-1	SEM-1
KID59475.1	534.925607556	74.9775444763	99	41916	0.938509267597	0.253844528829	7.12147599423e-05	Phosphoglycerate kinase	PGK1
KID59476.1	2107.19343875	9.20503923465	13	355	1.43830526595	0.0102336321536	0.000203270289715	Vacuolar membrane	
KID59477.1	1023.67665046	16.1081725619	26	2909	1.01015394879	0.0201405682415	0.000439371974329	Cellulose-binding domain, fungal	
KID59478.1	3331.56752994	7.72591027828	11	117	1.92703914596	0.00831774988819	0.000186327345664	Peptidase S8, subtilisin, Asp-active site protein	
KID59479.1	189.857323818	28.6009953219	42	140130	0.683710810869	0.0335199305429	0.000115907703067	Uracil permease	
KID59480.1	987.487796115	2.36873730308	3	373	1.05724385571	0.136316564102	4.79144337791e-05	DUF2156 domain-containing protein (Fragment)	
KID59481.1	1086.37620948	2.64472465171	4	110	1.04358164739	0.0359077198426	3.60417453706e-06	AT DNA binding protein, putative	
KID59481.1	152.756218542	6.12664147135	8	29843	0.74268171906	0.172790071671	2.46828867569e-05	BZIP transcription factor	
KID59482.1	1876.99635472	19.4691156306	35	1186	1.348415794	0.0143658654713	0.000167170821834	Disintegrin and metalloproteinase domain-containing protein B	
KID59483.1	2720.9234054	29.814325777	47	749	1.81744600994	0.262163890969	0.0064892781373	Major royal jelly protein-domain-containing protein	
KID59483.1	175.772469332	0.621552847991	1	78	0.663709141539	0.00641538081079	9.88387271608e-08	Pentatricopeptide repeat-containing protein 2, mitochondrial	
KID59484.1	407.307687497	1.48078184562	2	270	0.89579939043	0.269577916151	9.93543304838e-07	Zn(2)-Cys(6) zinc finger domain protein	
KID59484.1	320.577632228	0.597650385957	1	71	0.735108761056	0.031843904022	2.19516790586e-05	Zn2Cys6 transcription factor	
KID59484.1	110.709896332	7.30900925457	12	88937	0.634283958533	0.0	0.0	Zn(2)-C6 fungal-type domain-containing protein	
KID59485.1	810.819242583	20.2320219061	30	4775	1.05982497105	0.274509280185	0.000367776120999	Terpene cyclase	
KID59485.1	462.998992822	1.2950215478	2	60	0.859649042328	0.159336001979	6.82075189993e-05	Sesquiterpene cyclase	
KID59487.1	437.54967136	3.20123163932	4	1717	0.829704186939	0.122045837636	1.22238098177e-06	C6 zinc finger domain protein, partial [Metarhizium anisopliae ARSEF 549]	
KID59487.1	204.336371435	0.769589658439	1	455	0.689249892474	0.033047814777	1.03391833778e-07	Fungal transcriptional regulatory protein	
KID59487.1	20.9791915443	1.10797669641	2	88937	0.598391676618	0.0	0.0	Zn(2)-C6 fungal-type domain-containing protein	
KID59488.1	2259.30531433	3.8900753664	5	118	1.49678843775	0.00578544862497	1.21225991971e-06	Heat-labile enterotoxin IIA, A chain	
KID59490.1	1201.75844909	27.5967822306	46	3803	1.08199833181	0.0213035085369	0.000204632500157	Monophenol monooxygenase (Tyrosinase)	
KID59491.1	1463.56734306	38.4248290772	53	2996	1.21900742679	0.0821636480855	0.0016878040677	Chaperone protein hchA	
KID59495.1	1704.42280495	14.8139048919	24	729	1.39390486174	0.230394171224	0.0013414507786	Predicted dithiol-disulfide oxidoreductase, DUF899 family	
KID59495.1	212.819748917	1.80876159519	3	697	0.683139110016	0.0151154906069	2.13944167413e-08	Putative dithiol-disulfide oxidoreductase (DUF899 family)	
KID59495.1	42.4852249134	3.13037776565	5	52122	0.606994089965	0.0	0.0	SnoaL-like domain-containing protein	
KID59495.1	7.08023221576	0.608125500294	1	68563	0.593309828293	0.000901387452077	2.86635201886e-09	Thioredoxin domain-containing protein	
KID59496.1	711.778695039	8.14989316619	13	3093	0.94676330476	0.13594544948	3.69259864725e-05	Prokaryotic phospholipase A2	
KID59497.1	2322.95442257	6.6583898872	9	201	1.51918176903	0.0	0.0	Cerato-platanin	
KID59498.1	383.09775196	0.622545271232	1	19	0.95656600108	0.40248658389	0.000450541734322	Serine/threonine-protein kinase DCLK	
KID59498.1	187.450576066	0.60923777502	1	76	0.878320785049	0.402526043037	8.75906578178e-05	Serine/threonine-protein kinase AFC3	
KID59498.1	213.153034014	0.697314646764	1	77	0.79002773539	0.216538643658	5.20322649092e-05	Dual specificity protein kinase lkh1	
KID59498.1	104.40545085	22.7124848757	36	339263	0.724712902434	0.175378638091	2.19528436077e-06	Non-specific serine/threonine protein kinase	
KID59498.1	151.179024984	0.599142210751	1	113	0.661472927127	0.0207571552586	1.24231741491e-06	Related to dis1-suppressing protein kinase dsk1	
KID59499.1	263.620914501	51.223905715	80	138766	0.715687020756	0.0381857190659	1.11925333525e-05	Alkyl sulfatase dimerization	
KID59500.1	501.321193032	4.78413472249	8	3858	1.3202068487	0.999321067282	0.00191029116804	Apple domain-containing protein (Fragment)	
KID59501.1	93.6840015488	2.18146301511	3	40429	0.630169469732	0.00508654251494	7.89898057873e-08	Putative Serine/threonine protein kinase	
KID59502.1	506.228791406	35.8130198695	61	27349	0.987024300293	0.367038270396	0.000125021017326	Phospholipase D	PLD
KID59503.1	457.454423136	49.3666436777	83	47394	0.810300405048	0.0704123024612	5.77443947554e-06	Endonuclease/exonuclease/phosphatase	
KID59504.1	219.545920001	2.12440119624	3	7530	0.685645099513	0.0147673211581	2.56495851517e-06	Globin	
KID59505.1	854.970467573	12.0445883691	17	2780	0.945838852312	0.0261321039478	3.25095383962e-05	BRE4-protein involved in endocytosis	
KID59506.1	395.02650199	46.1855005441	76	58861	0.829472331151	0.153652223971	0.00130258249869	Integral membrane	
KID59507.1	9214.55615848	4.64326631307	7	9	4.27879696236	0.0056122391321	6.11577122754e-07	NADP nitrous oxide-forming nitric oxide reductase	
KID59509.1	314.586344898	1.52805054439	2	1457	0.731875000587	0.0302650232413	1.54905247562e-08	Beta-ketoacyl synthase (Fragment)	
KID59529.1	750.894466709	0.77776747891	1	48	0.942363973637	0.098124731337	3.96724127628e-06	HAT family dimerization domain protein	
KID59529.1	21.4638394418	1.62113384984	2	253595	0.632103759118	0.0632419235729	1.92374966382e-07	Transposase	
KID59530.1	824.935699788	20.9160301096	36	6289	0.957413679736	0.0706326980703	0.000203492196329	Cupredoxin	
KID59531.1	6.87741942553e-11	0.802705725705	1	1006	1.11810246959	0.99641962048	3.5368017509e-06	Glutathione S-transferase protein	
KID59532.1	74.410190335	3.38031688474	5	104530	0.621627453437	0.00351580401783	5.86604028512e-08	Integrase catalytic domain-containing protein	
KID59533.1	2307.03980892	0.787048558356	1	9	1.51870387558	0.0111093416568	4.68245858567e-08	Reverse transcriptase domain protein (Fragment)	
KID59535.1	116.885273931	12.8947762716	19	166231	0.647794763754	0.0208313784367	1.18051774383e-06	Reverse transcriptase	
KID59536.1	145.634662631	13.5393519894	21	118511	0.668979050945	0.0391038862542	6.30889321446e-06	Reverse transcriptase	
KID59538.1	1770.95587624	3.2415967659	4	154	1.29995196339	0.00296124038939	7.77423567539e-06	A-pheromone processing metallopeptidase Ste23	
KID59540.1	2952.97294656	2.42052916436	3	24	1.77118917862	0.0	0.0	Metalloenzyme, LuxS/M16 peptidase-like, metal-binding protein (Fragment)	
KID59540.1	1205.19001074	0.80660499272	1	16	1.08090685913	0.0166619773789	3.41291834189e-07	Peptidase M16 inactive domain family protein	
KID59542.1	3813.20584686	34.7253265182	54	447	2.13181870206	0.0311946774327	0.00015921359071	CCAAT-binding transcription factor subunit A	HAP3
KID59544.1	3.0468167785e-06	0.70953525311	1	211927	0.642808530261	0.0996387283237	1.51545018941e-07	Transposase	
KID59545.1	320.661675209	5.84076022292	9	5956	0.780543040202	0.117500399475	0.000157919807437	MULE domain-containing protein (Fragment)	
KID59545.1	34.7709153149	4.1489933747	6	253595	0.714324443797	0.208332138322	2.21803197065e-06	Transposase	
KID59546.1	33.8052274656	1.4607237623	2	211927	0.659152626687	0.104963262858	3.1928668552e-07	Transposase	
KID59549.1	324.27839079	30.7821216668	48	55050	0.753207587273	0.0632000610661	9.9295952417e-06	Pentatricopeptide repeat-containing protein, mitochondrial	
KID59550.1	221.954878926	3.30104081186	4	9828	0.684725910635	0.011215007048	2.66436545136e-07	Ankyrin repeat containing protein (Fragment)	
KID59551.1	210.550678908	0.812495515043	1	855	0.780097262873	0.199767866657	1.09906923023e-06	Ankyrin repeat-containing domain protein	
KID59551.1	119.908632387	0.812495515043	1	2636	0.690987674108	0.100045665576	9.19878251575e-07	Heat shock protein 70 (Fragment)	
KID59553.1	1370.10658191	1.02703988251	2	14	1.16224894775	0.0456721773923	3.04820024791e-06	BED zinc finger domain-containing protein	
KID59553.1	413.498157248	0.573937969732	1	48	0.764166412289	0.0165417718118	5.164578059e-07	HAT family dimerization domain protein	
KID59553.1	283.319512864	0.81269657724	1	205	0.707015167056	0.00695728536567	3.33194545434e-08	Ribonuclease H-like protein (Fragment)	
KID59553.1	75.1651722774	2.5108967542	4	27771	0.652695738327	0.0615653874939	7.02191559517e-07	MULE transposase domain-containing protein	
KID59553.1	76.9150413235	1.13285873708	2	5402	0.620766016529	0.0	0.0	BED-type domain-containing protein	
KID59553.1	30.3868983125	0.564538531872	1	8584	0.609671411464	0.0141823624797	1.23614467325e-09	Dimer-Tnp-hAT domain containing protein	
KID59554.1	163.0035651	5.65063129039	9	40684	0.662832220763	0.0143919301327	0.000153587610751	Telomerase-binding protein EST1A	
KID59555.1	2117.52114162	2.46512467897	4	108	1.45356445246	0.0312352280785	6.62465070594e-05	DUF1752 domain-containing protein (Fragment)	
